id,problem_id,function_name,starter_code,language
7207,3996,topbottom_surfacearea,"public class Solution {
    // TODO: set return type and parameter types
    public static int topbottom_surfacearea(int r) {
        return 0;
    }
}",java
7208,3997,nth_items,"def nth_items(list,n):
    pass",python
7209,3997,nth_items,"/* TODO: set return type and parameter types */
int nth_items(int list, int n) {
    return 0;
}",c
7210,3997,nth_items,"/* TODO: set return type and parameter types */
int nth_items(int list, int n) {
    return 0;
}",cpp
7211,3997,nth_items,"public class Solution {
    // TODO: set return type and parameter types
    public static int nth_items(int list, int n) {
        return 0;
    }
}",java
7212,3998,first_repeated_word,"def first_repeated_word(str1):
    pass",python
7213,3998,first_repeated_word,"/* TODO: set return type and parameter types */
int first_repeated_word(int str1) {
    return 0;
}",c
7214,3998,first_repeated_word,"/* TODO: set return type and parameter types */
int first_repeated_word(int str1) {
    return 0;
}",cpp
7215,3998,first_repeated_word,"public class Solution {
    // TODO: set return type and parameter types
    public static int first_repeated_word(int str1) {
        return 0;
    }
}",java
7216,3999,string_list_to_tuple,"def string_list_to_tuple(str1):
    pass",python
7217,3999,string_list_to_tuple,"/* TODO: set return type and parameter types */
int string_list_to_tuple(int str1) {
    return 0;
}",c
7218,3999,string_list_to_tuple,"/* TODO: set return type and parameter types */
int string_list_to_tuple(int str1) {
    return 0;
}",cpp
7219,3999,string_list_to_tuple,"public class Solution {
    // TODO: set return type and parameter types
    public static int string_list_to_tuple(int str1) {
        return 0;
    }
}",java
7220,4000,basesnum_coresspondingnum,"def basesnum_coresspondingnum(bases_num,index):
    pass",python
7221,4000,basesnum_coresspondingnum,"/* TODO: set return type and parameter types */
int basesnum_coresspondingnum(int bases_num, int index) {
    return 0;
}",c
7222,4000,basesnum_coresspondingnum,"/* TODO: set return type and parameter types */
int basesnum_coresspondingnum(int bases_num, int index) {
    return 0;
}",cpp
7223,4000,basesnum_coresspondingnum,"public class Solution {
    // TODO: set return type and parameter types
    public static int basesnum_coresspondingnum(int bases_num, int index) {
        return 0;
    }
}",java
7224,4001,find_Diff,"def find_Diff(arr,n):
    pass",python
7225,4001,find_Diff,"/* TODO: set return type and parameter types */
int find_Diff(int arr, int n) {
    return 0;
}",c
7226,4001,find_Diff,"/* TODO: set return type and parameter types */
int find_Diff(int arr, int n) {
    return 0;
}",cpp
7227,4001,find_Diff,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_Diff(int arr, int n) {
        return 0;
    }
}",java
7228,4002,get_sum,"def get_sum(n):
    pass",python
7229,4002,get_sum,"/* TODO: set return type and parameter types */
int get_sum(int n) {
    return 0;
}",c
7230,4002,get_sum,"/* TODO: set return type and parameter types */
int get_sum(int n) {
    return 0;
}",cpp
7231,4002,get_sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int get_sum(int n) {
        return 0;
    }
}",java
7232,4003,fill_spaces,"def fill_spaces(text):
    pass",python
7233,4003,fill_spaces,"/* TODO: set return type and parameter types */
int fill_spaces(int text) {
    return 0;
}",c
7234,4003,fill_spaces,"/* TODO: set return type and parameter types */
int fill_spaces(int text) {
    return 0;
}",cpp
7235,4003,fill_spaces,"public class Solution {
    // TODO: set return type and parameter types
    public static int fill_spaces(int text) {
        return 0;
    }
}",java
7236,4004,count_digits,"def count_digits(num1,num2):
    pass",python
7237,4004,count_digits,"/* TODO: set return type and parameter types */
int count_digits(int num1, int num2) {
    return 0;
}",c
7238,4004,count_digits,"/* TODO: set return type and parameter types */
int count_digits(int num1, int num2) {
    return 0;
}",cpp
7239,4004,count_digits,"public class Solution {
    // TODO: set return type and parameter types
    public static int count_digits(int num1, int num2) {
        return 0;
    }
}",java
7240,4005,flatten_tuple,"def flatten_tuple(test_list):
    pass",python
7241,4005,flatten_tuple,"/* TODO: set return type and parameter types */
int flatten_tuple(int test_list) {
    return 0;
}",c
7242,4005,flatten_tuple,"/* TODO: set return type and parameter types */
int flatten_tuple(int test_list) {
    return 0;
}",cpp
7243,4005,flatten_tuple,"public class Solution {
    // TODO: set return type and parameter types
    public static int flatten_tuple(int test_list) {
        return 0;
    }
}",java
7244,4006,take_L_and_F_set_bits,"def take_L_and_F_set_bits(n):
    pass",python
7245,4006,take_L_and_F_set_bits,"/* TODO: set return type and parameter types */
int take_L_and_F_set_bits(int n) {
    return 0;
}",c
7246,4006,take_L_and_F_set_bits,"/* TODO: set return type and parameter types */
int take_L_and_F_set_bits(int n) {
    return 0;
}",cpp
7247,4006,take_L_and_F_set_bits,"public class Solution {
    // TODO: set return type and parameter types
    public static int take_L_and_F_set_bits(int n) {
        return 0;
    }
}",java
7248,4007,last_occurence_char,"def last_occurence_char(string,char):
    pass",python
7249,4007,last_occurence_char,"/* TODO: set return type and parameter types */
int last_occurence_char(int string, int char) {
    return 0;
}",c
7250,4007,last_occurence_char,"/* TODO: set return type and parameter types */
int last_occurence_char(int string, int char) {
    return 0;
}",cpp
7251,4007,last_occurence_char,"public class Solution {
    // TODO: set return type and parameter types
    public static int last_occurence_char(int string, int char) {
        return 0;
    }
}",java
7252,4008,Total_Hamming_Distance,"def Total_Hamming_Distance(n):
    pass",python
7253,4008,Total_Hamming_Distance,"/* TODO: set return type and parameter types */
int Total_Hamming_Distance(int n) {
    return 0;
}",c
7254,4008,Total_Hamming_Distance,"/* TODO: set return type and parameter types */
int Total_Hamming_Distance(int n) {
    return 0;
}",cpp
7255,4008,Total_Hamming_Distance,"public class Solution {
    // TODO: set return type and parameter types
    public static int Total_Hamming_Distance(int n) {
        return 0;
    }
}",java
7256,4009,longest_increasing_subsequence,"def longest_increasing_subsequence(arr):
    pass",python
7257,4009,longest_increasing_subsequence,"/* TODO: set return type and parameter types */
int longest_increasing_subsequence(int arr) {
    return 0;
}",c
7258,4009,longest_increasing_subsequence,"/* TODO: set return type and parameter types */
int longest_increasing_subsequence(int arr) {
    return 0;
}",cpp
7259,4009,longest_increasing_subsequence,"public class Solution {
    // TODO: set return type and parameter types
    public static int longest_increasing_subsequence(int arr) {
        return 0;
    }
}",java
7260,4010,odd_Num_Sum,"def odd_Num_Sum(n):
    pass",python
7261,4010,odd_Num_Sum,"/* TODO: set return type and parameter types */
int odd_Num_Sum(int n) {
    return 0;
}",c
7262,4010,odd_Num_Sum,"/* TODO: set return type and parameter types */
int odd_Num_Sum(int n) {
    return 0;
}",cpp
7263,4010,odd_Num_Sum,"public class Solution {
    // TODO: set return type and parameter types
    public static int odd_Num_Sum(int n) {
        return 0;
    }
}",java
7264,4011,find_Max,"def find_Max(arr,low,high):
    pass",python
7265,4011,find_Max,"/* TODO: set return type and parameter types */
int find_Max(int arr, int low, int high) {
    return 0;
}",c
7266,4011,find_Max,"/* TODO: set return type and parameter types */
int find_Max(int arr, int low, int high) {
    return 0;
}",cpp
7267,4011,find_Max,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_Max(int arr, int low, int high) {
        return 0;
    }
}",java
7268,4012,extract_column,"def extract_column(list1, n):
    pass",python
7269,4012,extract_column,"/* TODO: set return type and parameter types */
int extract_column(int list1, int n) {
    return 0;
}",c
7270,4012,extract_column,"/* TODO: set return type and parameter types */
int extract_column(int list1, int n) {
    return 0;
}",cpp
7271,4012,extract_column,"public class Solution {
    // TODO: set return type and parameter types
    public static int extract_column(int list1, int n) {
        return 0;
    }
}",java
7272,4013,Seq_Linear,"def Seq_Linear(seq_nums):
    pass",python
7273,4013,Seq_Linear,"/* TODO: set return type and parameter types */
int Seq_Linear(int seq_nums) {
    return 0;
}",c
7274,4013,Seq_Linear,"/* TODO: set return type and parameter types */
int Seq_Linear(int seq_nums) {
    return 0;
}",cpp
7275,4013,Seq_Linear,"public class Solution {
    // TODO: set return type and parameter types
    public static int Seq_Linear(int seq_nums) {
        return 0;
    }
}",java
7276,4014,tuple_to_float,"def tuple_to_float(test_tup):
    pass",python
7277,4014,tuple_to_float,"/* TODO: set return type and parameter types */
int tuple_to_float(int test_tup) {
    return 0;
}",c
7278,4014,tuple_to_float,"/* TODO: set return type and parameter types */
int tuple_to_float(int test_tup) {
    return 0;
}",cpp
7279,4014,tuple_to_float,"public class Solution {
    // TODO: set return type and parameter types
    public static int tuple_to_float(int test_tup) {
        return 0;
    }
}",java
7280,4015,Split,"def Split(list):
    pass",python
7281,4015,Split,"/* TODO: set return type and parameter types */
int Split(int list) {
    return 0;
}",c
7282,4015,Split,"/* TODO: set return type and parameter types */
int Split(int list) {
    return 0;
}",cpp
7283,4015,Split,"public class Solution {
    // TODO: set return type and parameter types
    public static int Split(int list) {
        return 0;
    }
}",java
7284,4016,difference,"def difference(n):
    pass",python
7285,4016,difference,"/* TODO: set return type and parameter types */
int difference(int n) {
    return 0;
}",c
7286,4016,difference,"/* TODO: set return type and parameter types */
int difference(int n) {
    return 0;
}",cpp
7287,4016,difference,"public class Solution {
    // TODO: set return type and parameter types
    public static int difference(int n) {
        return 0;
    }
}",java
7288,4017,find_Odd_Pair,"def find_Odd_Pair(A,N):
    pass",python
7289,4017,find_Odd_Pair,"/* TODO: set return type and parameter types */
int find_Odd_Pair(int A, int N) {
    return 0;
}",c
7290,4017,find_Odd_Pair,"/* TODO: set return type and parameter types */
int find_Odd_Pair(int A, int N) {
    return 0;
}",cpp
7291,4017,find_Odd_Pair,"public class Solution {
    // TODO: set return type and parameter types
    public static int find_Odd_Pair(int A, int N) {
        return 0;
    }
}",java
7292,4018,toggle_string,"def toggle_string(string):
    pass",python
7293,4018,toggle_string,"/* TODO: set return type and parameter types */
int toggle_string(int string) {
    return 0;
}",c
7294,4018,toggle_string,"/* TODO: set return type and parameter types */
int toggle_string(int string) {
    return 0;
}",cpp
7295,4018,toggle_string,"public class Solution {
    // TODO: set return type and parameter types
    public static int toggle_string(int string) {
        return 0;
    }
}",java
7296,4019,digit_distance_nums,"def digit_distance_nums(n1, n2):
    pass",python
7297,4019,digit_distance_nums,"/* TODO: set return type and parameter types */
int digit_distance_nums(int n1, int n2) {
    return 0;
}",c
